arxiv_id,predicted_type,reasoning
2506.21347,regular,"This paper presents a novel real-time system for terrain analysis, describing its technical framework and experimental validation. It focuses on a specific research problem and presents new methods."
2104.10674,regular,"This paper presents a new method for a robotics vision-and-language navigation task, not a review of existing work."
2209.04751,regular,"This paper describes a new underwater vehicle and sampling system for under-ice geochemical observations, not a review of existing research."
2404.14139,regular,"This paper presents a new method for human orientation estimation, not a review of existing research."
2508.01829,review,"The paper reviews existing research on modular robotics and proposes a new paradigm for robot-environment interaction, focusing on exploiting the environment for self-reconfiguration."
2105.06896,review,"The paper reviews existing research on sensor data abstraction for autonomous vehicle perception systems, focusing on different sensor modalities and abstraction approaches."
2202.00242,regular,"This paper describes a novel 3D mapping framework, presenting a new method for real-time mapping, not a review of existing research."
2307.07607,regular,"This paper presents a new dataset for SLAM research, not a review or survey of existing work."
2409.07013,regular,"The paper presents a new shared-control algorithm for a ballbot system, describing its design, implementation, and evaluation. It is not a review of existing research."
2507.15782,regular,This paper presents a novel algorithm for a specific task (interleaved LLM and motion planning) and demonstrates its effectiveness through simulations.
2511.12941,regular,"This paper presents a novel framework for obstacle detection in autonomous driving, outlining its architecture, training process, and experimental results. It is not a review paper."
2210.13421,regular,"This paper presents a new method for robotic compliance control, not a review of existing research."
2411.12359,regular,"The paper describes the design and experimental testing of a new vehicle, not a review of existing research."
2207.01896,regular,"The paper presents a new approach for situation-aware environment perception, focusing on a specific architecture and demonstrating its effectiveness through experiments."
2201.0409,regular,"This paper presents a novel method for optimal control, not a review of existing research."
2405.00383,regular,"This paper presents original research on learning tactile insertion using reinforcement learning, not a review of existing work."
2404.09705,regular,"The paper presents a new system for generating robot explanations, which is an original research contribution."
2204.04003,regular,"This paper presents a novel method for learning dynamic manipulation skills from human demonstration videos, not a review of existing research."
2103.11625,review,"The paper reviews and compares information-theoretic and coverage objectives for multi-robot exploration, providing a synthesis of existing research."
2404.10658,regular,"This paper presents a novel Reinforcement Learning-based trajectory planning approach for autonomous racing, not a review of existing methods."
2309.09047,regular,"This paper presents a novel method for image servo, outlining its design, implementation, and experimental results."
2404.10392,regular,"This paper presents a novel method for generating trajectories for omnidirectional multirotor aerial vehicles, focusing on a specific optimization framework and experimental validation."
2506.15868,regular,"This paper presents a novel risk quantification pipeline called CooperRisk, introducing a new method for risk assessment in autonomous driving."
2506.08578,regular,"The paper presents a new method for state estimation in biped robots with an ESVC foot, focusing on noise analysis and a hierarchical adaptive state estimator."
2403.18524,regular,"The paper presents a new method for improving classical motion planning with safety modules, not a review of existing research."
2407.20619,regular,"This paper presents a novel method for LiDAR odometry, not a review of existing research."
2405.11399,regular,"This paper presents a new algorithm for UAV path planning, not a review of existing research."
2405.00199,regular,"The paper describes a new wearable platform for data acquisition, presenting its design, functionality, and deployment results. It is not a review or survey of existing research."
2304.00536,regular,"The paper presents a novel jumping control framework, including a heuristic landing planner and a modified kino-dynamics motion planner, and demonstrates its effectiveness through simulation and hardware experiments."
2409.1278,regular,"This paper presents a novel method for infrastructure-less relative localization using UWB, not a review of existing methods."
2203.05413,regular,"The paper presents a novel method for interaction planning, not a review of existing research."
2403.0245,regular,"The paper presents a novel algorithm for path planning, not a review of existing research."
2210.00609,regular,"The paper presents a novel deep reinforcement learning approach for object throwing with obstacle avoidance, not a review of existing research."
2405.0262,regular,"This paper presents an interview study exploring the expertise of professional race drivers, not a review of existing research."
2505.01589,regular,"The paper presents a novel algorithm for motion planning, not a review of existing research."
2403.17459,regular,"This paper describes the development of a new hand for a humanoid robot, presenting a novel design and experimental results."
2509.13833,regular,"This paper presents a novel RL framework for motion tracking, outlining its architecture and demonstrating its effectiveness in a real-world setting."
2509.11617,regular,"This paper presents a novel graph-based LLM for robotic assembly assistance, outlining its architecture, training, and evaluation, making it an original research paper."
2407.15002,regular,"This paper presents a novel model architecture and training procedure for learning an embodiment-aware control policy, not a review of existing research."
2203.02994,regular,"The paper presents a new system for disambiguating behavior trees, which is an original research contribution."
2406.14998,regular,"The paper presents a new geometric controller for aligning 3D robots with non-constant 3D vector fields, not a review of existing work."
2303.14562,regular,"This paper presents a novel robot task planning framework for object retrieval, outlining a new method and experimental results."
2505.13278,regular,"The paper presents a novel framework for task assignment in modular construction, outlining its design, functionality, and evaluation. It does not primarily review existing research."
2202.08359,regular,"The paper presents a novel exploration framework for underwater robots, outlining a new method and experimental results."
2312.01326,regular,"The paper presents a novel algorithm for a specific problem in robotics, not a review of existing research."
2309.08544,regular,"The paper presents a new method for trajectory optimization in autonomous navigation, not a review of existing work."
2406.10586,review,The paper reviews the field of Human-Robot Interaction and proposes a new approach to user modeling by considering the robot's personality.
2107.02632,regular,"The paper presents a new algorithm for sensor fusion, not a review of existing research."
2011.09045,regular,"This paper presents a novel neural network architecture for occupancy prediction, not a review of existing work."
2505.09837,regular,"This paper presents a novel drone-based surveillance system, describes its design and functionality, and conducts field experiments. It focuses on a specific application and presents new results."
2409.16385,regular,"This paper presents a new simulation method, not a review of existing research."
2507.12744,regular,"This paper presents a novel visual-assisted navigation framework called ASC-SW, outlining its architecture, implementation, and experimental results."
2509.09546,regular,"This paper presents a novel neuromorphic system for slip detection, describing its design, implementation, and experimental results. It is not a review of existing literature."
2507.18462,regular,"The paper presents a novel method for path planning in remote sensing robots, not a review of existing research."
2108.07983,regular,"The paper describes the development of a humanoid robot, presenting its design and performance results, not a review of existing research."
2509.1073,review,"The paper provides a comprehensive overview of LiDAR-based autonomous aerial vehicles, covering their design, perception, planning, and control strategies."
2305.13891,regular,"The paper presents a novel controller for UAVs, not a review of existing research."
2301.06388,regular,"This paper describes a novel magnetic manipulation framework for robotic transesophageal echocardiography, presenting experimental results and validation."
2502.17335,regular,"The paper presents a novel approach for incipient slip detection, outlining its methodology, simulations, and experimental validation. This is an original research paper."
2011.00642,regular,"This paper presents a novel control architecture for mobile manipulation tasks, outlining a new method and experimental results."
2307.0528,regular,"The paper describes a new mixed reality system, not a review of existing work."
2208.14647,review,"The paper reviews existing literature on motion planning for multirotor aerial vehicles, focusing on trajectory planning and its impact on execution time, asymptotic optimality, and quick reaction to dynamic obstacles."
2205.04362,regular,"This paper presents a novel framework for hierarchical control coordination, outlining its functionality and demonstrating its effectiveness through experiments."
2303.16865,review,"The paper reviews existing research on legged robots for object manipulation, categorizing methods and highlighting open research directions."
2210.13809,regular,"This paper presents a new system for seated-style echocardiography, describing its design, experiments, and results. It is not a review of existing literature."
2509.17057,regular,"This paper presents a new framework for imitation learning in robotic manipulation, not a review of existing research."
2210.10424,regular,"This paper presents a novel LiDAR-Inertial odometry method, SR-LIO, and its experimental results are presented."
2402.17504,regular,"The paper presents a novel algorithm for aerial collaborative stereo, focusing on real-time feature association and pose estimation. It outlines a new system and experimental results, not a review of existing work."
2505.23505,regular,"The paper presents a novel approach for loco-manipulation planning, outlining a new transition model and evaluation framework, rather than reviewing existing work."
2401.14964,regular,"This paper presents a new method for controlling a robot in an air hockey game, not a review of existing research."
2003.05426,regular,"This paper presents a novel control architecture for flexible-joint robots, outlining a new method for tracking control and adapting to unknown dynamics. It does not review existing research in this field."
2112.06991,regular,"This paper presents a novel biomorphic propulsion system for underwater robotic fish, describing its design, construction, and experimental testing. It does not review existing research."
2010.08696,regular,"The paper presents a new method for computing the manipulator Jacobian and Hessian using the elementary transform sequence, which is an original research contribution."
2409.10868,regular,"This paper presents a novel method for RGB point cloud mapping, not a review of existing research."
2007.14862,regular,"This paper presents a novel quadcopter design and control system, not a review of existing research."
2109.09994,regular,"This paper presents a new radar odometry pipeline, not a review of existing methods."
2103.06713,regular,"This paper presents a novel algorithm for loop detection in SLAM, not a review of existing research."
2406.0767,regular,"The paper presents a novel design and control system for a series elastic actuator, not a review of existing research."
2409.18327,regular,"The paper presents experimental results comparing first-order and second-order methods for Model Predictive Control, not a review of existing research."
2310.18425,regular,"This paper presents a novel framework for optimizing a gripper for grasping multiple objects, outlining a new method and experimental results."
2011.00646,regular,"This paper presents a novel framework for vehicle dynamic modeling, not a review of existing research."
2503.20957,regular,"The paper presents original research on 3D printing soft TPE membranes for soft robotic applications, including experimental results and design of a bending actuator."
2412.09496,regular,"This paper presents a novel system (iKap) for trajectory planning in robotics, outlining its architecture, training method, and experimental results."
2405.06578,regular,"The paper presents a novel approach to modeling human driving behavior, focusing on a specific methodology and experimental results."
2307.07633,regular,"This paper presents a new Python interface for Franka Emika robots, describing its features and benefits. It is not a review or survey of existing work."
2109.01241,regular,"This paper presents a new method for state estimation in bipedal walking on dynamic surfaces, not a review of existing work."
2103.04859,regular,"The paper presents original research on a novel method for generating human-like wrist pointing movements, not a review of existing literature."
2109.06837,regular,"This paper presents a novel method for simultaneous object reconstruction and grasp prediction, not a review of existing work."
2401.03141,regular,"This paper presents a new method for estimating lateral motion states of an underwater robot using a deep learning network, not a review of existing research."
2509.21496,regular,"This paper presents a novel control system for quadrotors operating near walls, outlining a new suction force model and control framework. It focuses on original research and experimental results."
2306.01889,regular,"The paper presents a new algorithm for cooperative collision avoidance in connected vehicles, not a review of existing research."
2407.19279,regular,"The paper presents a new force control and adaptation algorithm for a robotic hand, not a review of existing research."
2403.15369,regular,"The paper presents a novel framework for AUV control using hierarchical planning and replanning, focusing on new methods and experimental results."
2104.03724,regular,"The paper presents a novel algorithm (Exploration-RRT) for path planning and exploration, not a review of existing research."
2408.15473,regular,"The paper describes the development of a rectal simulator, presenting a novel device and its functionality, not a review of existing research."
2205.10737,regular,"This paper presents a new dataset for long-term autonomy research, not a review of existing literature."
2502.05907,regular,"This paper presents a novel self-evolving agent called EvoAgent, outlining its architecture, functionalities, and experimental results."
2408.15765,regular,"The paper presents a design study for a celestial navigation system, focusing on the impact of FOV size on accuracy. It outlines a novel approach and presents experimental results, not a review of existing literature."
2407.10865,regular,"The paper describes a novel system for 3D human reconstruction using drone-based video capture and Neural Radiance Fields, presenting a new method rather than reviewing existing work."
2503.04557,regular,"This paper presents a novel method for learning multi-step cloth manipulation, not a review of existing research."
2506.05576,regular,"This paper presents a new dataset and a novel TOG framework, focusing on experimental results and comparisons."
2306.06675,regular,"This paper presents a new contact reduction method for sim-to-real transfer, not a review of existing research."
2503.1969,regular,"The paper presents a novel risk-aware reinforcement learning approach for autonomous driving, outlining a new method and experimental results."
2101.06005,regular,"This paper presents a novel method for domain adaptation in robotics, introducing a new framework and experimental results."
2301.07028,regular,"The paper presents a novel differentiable fluid-structure interaction solver, not a review of existing research."
2305.15791,regular,"The paper presents a novel method for trajectory tracking, not a review of existing research."
2003.06977,regular,"This paper presents a novel method for estimating task progress in robots, focusing on training a deep neural network for image feature extraction and task progress estimation."
2303.03048,regular,"The paper presents a novel view motion planner for fruit detection, outlining its algorithm and experimental results."
2505.16087,regular,"This paper presents a novel event-based reconfiguration control for robot swarms, outlining its design, implementation, and evaluation through simulations and real-world tests."
2309.08806,regular,"This paper presents a novel method for underwater navigation, describing its architecture, training process, and experimental results."
2504.09587,regular,"This paper presents a novel method for aerial navigation, outlining its architecture, training process, and evaluation on a benchmark dataset. It is not a review or survey of existing work."
2405.04826,regular,"The paper presents a novel method for tool-use learning on a humanoid robot, focusing on a specific application and experimental results."
2411.06766,regular,"This paper presents a novel LiDAR odometry method, GenZ-ICP, and does not review existing research."
2002.10098,regular,"This paper presents a novel RLS-based approach for velocity estimation, not a review of existing methods."
2007.12497,regular,"The paper describes a hardware-based mapping robot and its associated datasets, presenting a new system and evaluation procedures, not a review of existing work."
2503.06995,regular,"This paper presents a novel method for quadruped locomotion control, introducing a physics-informed neural network predictive control framework."
2211.09555,review,"The paper systematically reviews the scenarios, key technologies, and open problems related to UAV-assisted data collection for IoT."
2506.14163,regular,"The paper describes a novel gripper design and its experimental performance, not a review of existing research."
2207.06815,regular,"The paper presents a new dataset for SLAM research, not a review of existing literature."
2412.00732,regular,"This paper presents a novel design and experimental implementation of a five-fingered hand with tactile sensors, focusing on contact point estimation and bending after insertion motion."
2505.2486,regular,"This paper presents a novel robotic system with viscoelastic finger joints and demonstrates its functionality through experiments. It focuses on a new design and its performance, not on reviewing existing research."
2503.13787,regular,"This paper presents a new digital engineering framework for autonomous vehicle verification and validation, outlining a methodology and case study, not a review of existing research."
2304.02771,regular,"This paper presents a user study evaluating a customized interface for a tele-operation robot, presenting original research findings."
2508.07269,regular,"The paper presents a new robotic navigation system based on Active Inference, a novel approach, rather than reviewing existing methods."
2410.18777,regular,"This paper presents a new algorithm for path planning, not a review of existing work."
2309.1683,regular,"The paper presents a novel framework for robust safe control, outlining a method for deriving robust safe control under multi-modal uncertainties. This is original research, not a review of existing work."
2405.13948,regular,"This paper presents a new robotic system and experimental results, focusing on the impact of flipper/body morphology and gait patterns on its mobility."
2107.04836,regular,"The paper presents a new method for improving Corrective Shared Autonomy, not a review of existing research."
2509.07162,regular,"The paper presents a novel approach for autonomous multi-finger grasping, outlining a new framework and experimental results."
2203.04541,regular,"This paper presents a novel framework for uneven terrain navigation, outlining its implementation and experimental results."
2511.05855,regular,"This paper presents a novel framework for learning manipulation policies, outlining its architecture, training process, and experimental results."
2503.03984,regular,"This paper presents a novel method for visual drone navigation, outlining its architecture, training process, and experimental results."
2003.07664,regular,"This paper presents a new camera-realistic robotics simulator called CinemAirSim, which is an original research contribution."
2006.05768,regular,"This paper presents a novel method for training an autonomous quadrotor to perform acrobatic maneuvers, not a review of existing research."
2501.0542,regular,"This paper describes a novel robot system, presenting its design, capabilities, and experimental results."
2305.06869,regular,"This paper presents a novel adaptive loss function for solving nonlinear least squares problems, not a review of existing research."
2211.00194,regular,"This paper presents a novel method for imitation learning, not a review or survey of existing research."
2403.04021,regular,"The paper presents a new algorithm for multi-robot exploration and mapping, not a review of existing work."
2011.11357,regular,"This paper presents a novel system (CamVox) for visual SLAM using lidar, outlining its design, implementation, and evaluation."
2203.07929,regular,"This paper presents a new modeling and control method for soft robots, not a review of existing work."
2402.13442,regular,"This paper presents a new method for fine-tuning pre-trained models for robot co-painting, not a review of existing work."
2509.02749,regular,"The paper presents an experimental study investigating the impact of adaptive emotional alignment on HRI, presenting new findings on the effects of this approach."
2403.15054,regular,"This paper presents a novel framework for grasp detection, outlining its design, functionality, and experimental results."
2402.0584,regular,"The paper presents a novel method for panoptic localization and mapping, introducing uncertainty-aware techniques and a new dataset."
2507.20049,regular,"This paper presents a new real-time musculoskeletal simulation framework, not a review of existing research."
2410.21441,regular,"This paper presents a novel method for low-dimensional control of robotic manipulators, not a review of existing work."
2402.01106,regular,"This paper presents a novel active perception framework for multi-view adaptive surveying, introducing a new method and experimental results."
2105.10764,regular,"This paper presents original research investigating the impact of an ankle joint on the performance of a bipedal robot, focusing on gait optimization."
2311.08019,regular,"The paper presents a novel visual servoing control system for UAVs, not a review of existing work."
2102.02509,regular,"The paper presents original data analysis and findings on the use of robots in the COVID-19 response, not a review of existing literature."
2505.1458,regular,"This paper presents a novel path planning method, not a review of existing work."
2510.22504,regular,"This paper presents experimental results investigating the factors affecting steerability of vine robots, not a review of existing research."
2103.09605,regular,"This paper presents a novel method for visual place recognition using LiDAR intensity information, not a review of existing work."
2509.15264,regular,"The paper describes the design and testing of a new hexapod robot called GiAnt, presenting its features, capabilities, and performance."
2110.09581,regular,"This paper presents a novel method for improving GNSS positioning using neural networks, not a review of existing research."
2508.19002,regular,"This paper presents a novel framework and dataset for generating human-like behavior in robots, outlining a new method and experimental results."
2407.10344,regular,"The paper describes a new 3D range-inertial localization and mapping framework, presenting its algorithms and performance evaluation."
2403.13431,regular,"This paper presents a novel algorithm for generating navigation maps, not a review of existing research."
2410.05017,regular,"This paper presents a new algorithm for multi-robot SLAM, not a review of existing research."
2004.02403,review,"The paper discusses the need for a science of resilient robotic autonomy, outlining research themes and directions, but does not present original research or experimental results."
2312.09757,regular,"This paper presents experimental results on a specific gait optimization method, not a review of existing research."
2403.02297,regular,"The paper presents a new framework for uncertainty-aware prediction and planning in autonomous driving, outlining its methods and comparing them to existing approaches."
2407.17348,regular,"The paper presents a novel method for dexterous grasping synthesis, outlining its architecture, evaluation, and real-world applications."
2310.18771,review,"The paper reviews and compares two approaches to robot control, DMPs and EDAs, providing a comprehensive overview of their similarities and differences."
2509.22205,regular,"This paper presents a novel framework for robotic manipulation, outlining its architecture and experimental results. It is not a review or survey of existing research."
2309.15821,regular,"This paper presents a novel method for executable semantic object rearrangement, not a review or survey of existing work."
2410.06239,regular,"The paper presents a novel framework for real-time onboard autonomous navigation, outlining a new method and demonstrating its efficacy through experiments."
2107.06116,regular,"The paper presents a novel method for describing motion in acrobatic flight, focusing on a dual quaternion based dynamic motion primitives approach. This is original research, not a review of existing work."
2502.03317,regular,"This paper presents a novel method for contact-aware motion planning, outlining a new approach and demonstrating its effectiveness through simulations and experiments."
2509.19463,regular,"This paper presents a new dataset for multi-robot collaborative perception, not a review or survey of existing research."
2107.05593,regular,"This paper presents a novel method for understanding referring expressions in real-world images, not a review of existing research."
2305.01423,regular,"This paper presents a new robot platform and its capabilities, not a review of existing research."
2310.04044,regular,"This paper presents a novel method for 3D collision-distance estimation, not a review of existing work."
2404.17038,regular,"This paper describes an experiment evaluating collaborative autonomy in a specific environment using real-world CTF competitions. It presents new methods and results, not a review of existing research."
2111.04851,regular,"The paper presents a new framework for in-situ sensing and dynamics modeling of soft robot actuators, including a novel neural network architecture for prediction."
2304.00852,regular,"The paper presents a novel method for UAV exploration, not a review of existing research."
2311.08244,regular,"This paper presents a novel framework for robot navigation, outlining its design, implementation, and experimental results."
2011.01476,regular,"The paper presents a new algorithm for a specific problem in multi-robot coordination, not a review of existing research."
2410.16687,regular,"This paper presents a novel generative approach for autonomous robot exploration, introducing a new method and experimental results."
2010.07795,regular,"The paper presents a new method for robot learning from demonstration using Gaussian Process models, not a review of existing research."
2408.09198,regular,"This paper presents a novel learning-based toolpath planner for 3D printing, outlining its architecture, training process, and experimental results."
2208.13695,regular,"This paper presents a novel data-centric approach for garment flattening using a robot, focusing on a new method and experimental results."
2508.05543,regular,"This paper presents a new benchmark for evaluating embodied cleaning robots, not a review of existing research."
2011.01809,regular,"This paper presents a novel method for kinodynamic motion planning for multi-legged robot jumping, not a review of existing research."
2201.10636,regular,"The paper presents a new method for state estimation in legged locomotion on dynamic rigid surfaces, not a review of existing research."
2404.1872,regular,"The paper presents a novel system with a description of its design and experimental results, not a review of existing research."
2509.06342,regular,"This paper presents a novel framework for sim-to-real transfer in legged robots, outlining a new method and experimental results."
2310.20034,regular,"This paper presents a novel method for predicting human actions using a Large Language Model, focusing on its application in robotics and task planning. It does not primarily review existing research."
2101.05325,regular,"This paper presents a new deep reinforcement learning approach for learning kinematic feasibility in mobile manipulation, not a review of existing work."
2409.1619,regular,"This paper presents a novel method for cooperative decision-making in autonomous vehicles, not a review of existing research."
2205.12756,regular,"This paper describes the development of a new robotic system for mouse tail vein injection, presenting experimental results and a novel approach to vein detection."
2307.00085,regular,"This paper presents a new algorithm for parallel self-assembly, outlining its design, implementation, and experimental results."
2504.20359,regular,"This paper presents a novel method for robot motion planning using spatial poses, not a review of existing research."
2505.04763,regular,"The paper presents a new data-dependent hidden Markov model for lane determination in autonomous vehicles, introducing a novel algorithm and empirical results."
2202.02179,regular,"This paper presents a novel vision-based tactile sensor design and experimental results, not a review of existing work."
2012.07912,regular,"This paper presents a novel algorithm for reactive temporal logic planning for multiple robots in unknown environments, not a review of existing work."
2311.10377,regular,"This paper describes the development and validation of a simulator for multi-AUV missions, presenting a novel approach and experimental results, not a review of existing research."
2212.09242,regular,"The paper presents a new learning-from-observation system, proposing a novel approach to robot software development and task execution."
2207.01902,regular,"The paper presents a new method for identifying threat regions, not a review of existing research."
2512.09928,regular,"This paper presents a novel framework for Vision-Language-Action models, introducing a new method for temporal reasoning based on motion representation."
2204.09617,regular,"This paper presents a novel UDA model for traversability prediction, outlining its design, training process, and evaluation on various domains."
2507.11716,regular,"The paper presents the design and evaluation of a new wheelchair system, not a review of existing research."
2410.04242,regular,"The paper presents a new benchmarking framework for SLAM systems, outlining its design, features, and implementation. It does not primarily review existing research."
2512.00907,regular,"This paper presents a novel soft robotic actuator with integrated tactile sensing and a decoupling strategy for restoring signal fidelity. It details the design, simulation, experiments, and applications of the actuator."
2006.03777,regular,"This paper presents a new physics-based and data-driven framework for interpreting tactile signals, not a review of existing research."
2101.0029,regular,"This paper presents a novel approach for robot navigation, outlining a new method and experimental results."
2505.06628,regular,"This paper presents a novel algorithm for enhancing the robustness of robotic manipulation agents, not a review of existing research."
2402.07034,regular,"The paper presents a conceptual framework for a robotic system, outlining its components and potential applications. It does not primarily review existing research."
2407.01575,regular,"This paper presents a new algorithm for modeling 2D ropes, not a review of existing work."
2202.00388,regular,"The paper describes a novel method for estimating tilt angle, not a review of existing research."
2412.00366,regular,"This paper presents a novel hybrid approach for multi-robot motion planning, introducing a new algorithm and evaluating its performance on challenging problems."
2404.00343,regular,"This paper presents a novel method for object search, including a commonsense scene graph-based target localization system, and experimental results."
2509.14421,regular,"This paper presents a novel method for safety-critical control using analytic collision cone barrier functions, not a review of existing research."
2009.11345,regular,"This paper presents a new algorithm for autonomous driving, not a review of existing research."
2502.06466,regular,"This paper presents a novel design and experimental study of inflatable kirigami crawlers, focusing on their locomotion and friction properties. It is not a review paper."
2401.13416,regular,"This paper presents a new analytical model for quantifying perspective errors in lidar scan matching, which is an original research contribution."
2404.05164,regular,"This paper presents a novel method for automatic image-to-point cloud registration, outlining an algorithm and experimental results."
2405.03026,regular,"The paper presents a new method for robot classification using clustering and SVM, not a review of existing research."
2308.11839,regular,"The paper presents a novel Bayesian learning method for human-assisted target localization, not a review of existing research."
2409.17618,regular,"This paper presents a novel self-reinforcing framework for learning occlusion-aware decision-making, not a review of existing research."
2507.04039,regular,"This paper presents a novel method for robust locomotion in robots, outlining its design and experimental results."
2409.00643,regular,"This paper presents a novel method for robotic object singulation, not a review of existing research."
2407.1066,regular,"The paper presents a novel method for autonomous exploration, not a review of existing research."
2411.05548,regular,"This paper presents a novel approach for IMU preintegration, proposing a new method and evaluating its performance through simulations and real-world data."
2206.00663,regular,"This paper presents a new algorithm for approximating Pareto fronts in robot planning problems, not a review or survey of existing work."
2510.14117,regular,"This paper presents a novel robotic pushing framework, outlining its architecture, training process, and experimental results."
2308.14636,regular,"The paper presents a new method for testing legged robots, not a review of existing research."
2411.17124,regular,"This paper describes the design and experimental evaluation of a new soft robotic gripper, not a review of existing research."
2509.13948,regular,"This paper presents original research investigating the impact of facial features on perceived trustworthiness in social robots, not a review of existing literature."
2402.1181,regular,"The paper presents experimental results on sensor integration for UAVs in mineral exploration, not a review of existing literature."
2112.13981,regular,"This paper presents a novel soft robotic finger design and experimental results, not a review of existing research."
2403.17448,regular,"The paper presents a new method for improving the tracking of a planned path for an unmanned surface vehicle, not a review of existing research."
2308.15044,regular,"This paper presents a new framework for motion priority optimization in industrial recovery scenarios, outlining a novel approach rather than reviewing existing work."
2310.14065,regular,"This paper presents a novel method for mapless visual navigation, outlining a new framework and experimental results."
2506.00838,regular,"This paper presents a novel algorithm (MEM-KF) for filtering in polynomial systems, not a review of existing work."
2004.12281,regular,"The paper presents a novel method for robotic arc welding, focusing on groove detection and trajectory generation. It describes a new system and experimental results, not a review of existing work."
2408.06656,regular,"This paper presents a novel method for cooperative decision-making in CAVs, outlining its architecture, training process, and experimental results."
2501.02874,regular,"This paper presents a new method for steering flexible objects, outlining a control scheme and demonstrating its implementation with examples."
2311.0028,regular,"This paper presents a new system architecture and experimental results for RF-enhanced road infrastructure, focusing on design challenges and optimization strategies."
2208.02673,regular,"This paper presents a novel algorithm for robot path planning, not a review of existing research."
2509.13692,regular,"This paper presents a novel method for point cloud completion, outlining its architecture, training process, and experimental results."
2401.16301,regular,"The paper presents a new framework for heterogeneous Bayesian decentralized data fusion, outlining its theoretical and practical applications."
2510.16517,regular,"This paper describes the design and testing of a novel robotic gripper, presenting original research findings."
2109.02329,regular,"The paper presents a novel method for predicting SLAM algorithm performance, which is an original research contribution."
2203.00141,regular,"This paper presents a new method for optimizing parameters in deep reinforcement learning, not a review of existing research."
2412.00711,regular,"This paper presents a new computational pipeline for creating tactile skins, outlining its methodology and experimental validation. It does not primarily review existing research."
2303.08204,regular,"This paper describes a new framework for robotic cognitive architectures, presenting a novel method for symbolic anchoring."
2401.14673,regular,"This paper presents a novel method for generating expressive robot behaviors using large language models, not a review of existing research."
2106.15446,regular,"The paper describes a novel method for LiDAR reconstruction, presenting new strategies and mathematical formulations, not a review of existing work."
2307.11968,regular,"The paper presents a novel method for robot balance recovery, not a review of existing research."
2509.14412,regular,"This paper presents a novel system for gesture-based robot control, outlining its architecture, functionality, and evaluation. It does not primarily review existing research."
2505.1076,regular,"This paper presents a novel method for offline imitation learning, introducing a new algorithm and conducting experiments to demonstrate its effectiveness."
2412.18511,regular,"The paper presents a novel deep reinforcement learning framework for autonomous driving, not a review of existing research."
2404.19138,regular,"The paper presents a new algorithm for robotic swarm control, not a review of existing research."
2405.20013,regular,"The paper presents a new algorithm for risk assessment, not a review of existing research."
2509.23155,regular,"This paper presents a new framework for robotic manipulation called LAGEA, which introduces a novel method for teaching robots to self-reflect on mistakes."
2308.07972,regular,"This paper presents a novel algorithm for multi-goal path finding, not a review of existing research."
2503.063,regular,"The paper presents a novel framework for inference in manipulation planning, not a review of existing work."
2101.01964,regular,"The paper presents a novel algorithm for optimizing PDDL plan execution using behavior trees, demonstrating new research and experimental results."
2505.18994,regular,"This paper presents a novel gripper design and its learning algorithm, focusing on experimental results and physical demonstrations."
2507.01424,regular,"This paper presents a novel model called TriVLA, which is an original research paper describing a new method for robot control."
2406.12802,regular,"This paper presents a novel decentralized control method for multi-robot line-of-sight connectivity, outlining a new algorithm and experimental results."
2002.11853,regular,"This paper presents a novel algorithm for motion planning, not a review of existing research."
2404.11699,regular,"This paper presents a novel system (RAEA) for enhancing robot performance, outlining its architecture and demonstrating its effectiveness through experiments."
2411.17134,regular,"The paper presents a novel method for terrain traversability mapping, not a review of existing research."
2510.2608,review,"The paper presents a survey of perspectives on shared responsibility for safeguarding child-robot companionship, synthesizing findings from a qualitative study."
2310.08114,regular,"The paper presents a novel sensor fusion and tracking method, not a review or survey of existing work."
2310.08494,regular,"The paper describes a new framework for foliated manifolds, presenting a novel approach to task and motion planning, not a review of existing work."
2503.17566,regular,"This paper presents a novel system for aerial additive manufacturing using LLMs, outlining a new method and experimental results."
2312.14466,regular,"This paper presents a new method for assessing compliant robotic grasping, outlining a design and experimental results."
2406.00706,regular,"The paper presents a novel method for trajectory planning, not a review or survey of existing work."
2209.07503,regular,"The paper presents a new method for achieving robustness in dynamic robots, focusing on motion primitive transfer and graph-based search. This is an original research paper."
2404.09688,regular,"The paper presents a novel navigation technique for UAVs, not a review of existing research."
2501.09198,regular,"The paper presents a new framework for motion planning, not a review of existing research."
2208.00916,regular,"This paper presents a novel time-varying LQG controller for cable-driven parallel robots, outlining its design, implementation, and experimental results."
2109.10457,regular,"This paper presents a novel method for vehicle localization, not a review of existing research."
2109.02852,regular,"This paper presents a new system for defending a perimeter, outlining its theory and practice, and does not primarily review existing research."
2110.03119,regular,"The paper presents a novel method for estimating safety margins, which is an original research contribution."
2008.10816,regular,"The paper describes a new robotic system for defect inspection, presenting a novel method and experimental results."
2002.01791,regular,"This paper presents a novel method for force-guided grasping control, not a review of existing research."
2407.10789,regular,"The paper presents a new implementation of whole-body NMPC for legged robots, including experimental results and comparisons with existing methods."
2312.05364,regular,"This paper presents experimental results on a new gripper design inspired by ant mandibles, not a review of existing research."
2310.1967,regular,"This paper presents a novel method for robot navigation using lidar data, not a review of existing research."
2401.09241,regular,"This paper presents a novel method for improving Model Predictive Path Integral (MPPI) control, which is an original research contribution."
2412.12406,regular,"This paper presents a novel method for global SLAM using 5G ToA integration, outlining its implementation and evaluation with experimental results."
